SampleID,Hugo_Symbol,PyClonePhyloCluster
CRUK0057,DVL1,1
CRUK0057,OAS3,1
CRUK0057,HDAC4,1
CRUK0057,COL9A1,1
CRUK0057,CCER1,1
CRUK0057,ITIH6,NA
CRUK0057,GAK,1
CRUK0057,PIAS4,1
CRUK0057,CYP4F11,1
CRUK0057,OGFRL1,1
CRUK0057,CHSY1,1
CRUK0057,MUC16,1
CRUK0057,SMARCA4,1
CRUK0057,HOXA10-HOXA9,1
CRUK0057,RPL26L1,1
CRUK0057,FAM78B,1
CRUK0057,ZFX,NA
CRUK0057,XPNPEP2,NA
CRUK0057,OLFML1,1
CRUK0057,CALCR,1
CRUK0057,G6PD,NA
CRUK0057,PDE1A,1
CRUK0057,KLK14,1
CRUK0057,ESCO2,1
CRUK0057,RUNX1T1,1
CRUK0057,C7orf31,1
CRUK0057,HFM1,1
CRUK0057,ZNF229,1
CRUK0057,ZC3H3,1
CRUK0057,ADAMTS17,1
CRUK0057,CD207,1
CRUK0057,C2CD5,NA
CRUK0057,KCNIP1,1
CRUK0057,NR4A2,1
CRUK0057,PLCXD3,1
CRUK0057,CHRD,1
CRUK0057,TRUB1,1
CRUK0057,VSIG8,1
CRUK0057,ITGB3BP,1
CRUK0057,GREB1L,1
CRUK0057,NALCN,1
CRUK0057,OR52B4,1
CRUK0057,SPEF1,1
CRUK0057,ATP2B1,1
CRUK0057,EP400,1
CRUK0057,HNF4A-AS1,1
CRUK0057,OR5AP2,1
CRUK0057,KIAA1875,1
CRUK0057,CSMD3,1
CRUK0057,C4orf40,1
CRUK0057,ALDH1L1,1
CRUK0057,LAMB1,1
CRUK0057,FGFR1,1
CRUK0057,MFSD9,1
CRUK0057,CSN1S1,1
CRUK0057,COLEC10,1
CRUK0057,THOC2,NA
CRUK0057,MKLN1,1
CRUK0057,RBM44,1
CRUK0057,CPED1,1
CRUK0057,SEMA6A,1
CRUK0057,OSR2,1
CRUK0057,WNK2,1
CRUK0057,RBM10,NA
CRUK0057,KIAA1009,1
CRUK0057,TRAPPC3L,1
CRUK0057,COPS7B,1
CRUK0057,FUBP1,1
CRUK0057,ABCA12,1
CRUK0057,LINC00905,1
CRUK0057,USP42,1
CRUK0057,COL20A1,1
CRUK0057,MAGEC3,NA
CRUK0057,GBE1,1
CRUK0057,GPR112,NA
CRUK0057,RGAG1,NA
CRUK0057,FLJ42102,1
CRUK0057,EMC8,1
CRUK0057,ZNF853,1
CRUK0057,TCF7L2,1
CRUK0057,COL5A1,1
CRUK0057,ATP1A4,1
CRUK0057,C12orf45,1
CRUK0057,DCHS2,1
CRUK0057,OR9Q1,1
CRUK0057,GPR123,1
CRUK0057,ADAMTS20,1
CRUK0057,ZNF157,NA
CRUK0057,ZAP70,1
CRUK0057,OTOF,1
CRUK0057,DTHD1,1
CRUK0057,ITIH6,NA
CRUK0057,MPP3,1
CRUK0057,ABCG2,1
CRUK0057,CCDC7,NA
CRUK0057,OR5R1,1
CRUK0057,AGFG1,1
CRUK0057,PTPN5,1
CRUK0057,OCA2,1
CRUK0057,FBN2,1
CRUK0057,DUSP27,1
CRUK0057,ACSL3,1
CRUK0057,RAPGEF5,1
CRUK0057,CCDC175,1
CRUK0057,PPFIA2,1
CRUK0057,RESP18,1
CRUK0057,SLC19A3,1
CRUK0057,DDX4,1
CRUK0057,POLA1,NA
CRUK0057,LINC00269,NA
CRUK0057,B3GALNT2,1
CRUK0057,BNC2,1
CRUK0057,ARMCX5-GPRASP2,NA
CRUK0057,CDH22,1
CRUK0057,ELTD1,1
CRUK0057,PPP2CA,1
CRUK0057,COL24A1,1
CRUK0057,MS4A7,1
CRUK0057,ABCB11,1
CRUK0057,SOGA1,1
CRUK0057,NTRK3,1
CRUK0057,CHST4,1
CRUK0057,CADPS,1
CRUK0057,TDO2,1
CRUK0057,ALG6,1
CRUK0057,ADCY2,1
CRUK0057,ETNPPL,1
CRUK0057,ENY2,1
CRUK0057,CCDC27,1
CRUK0057,GINM1,1
CRUK0057,KCNT2,1
CRUK0057,CES4A,1
CRUK0057,RBP4,1
CRUK0057,CHRDL1,NA
CRUK0057,HDAC7,1
CRUK0057,CCDC148,1
CRUK0057,LPIN3,1
CRUK0057,TSHZ2,1
CRUK0057,TMEM59,1
CRUK0057,MUC19,1
CRUK0057,C19orf25,1
CRUK0057,OR5L1,1
CRUK0057,CCND1,1
CRUK0057,PMEL,1
CRUK0057,HCRTR1,1
CRUK0057,GFRA1,1
CRUK0057,PLXNA3,NA
CRUK0057,SLC6A3,1
CRUK0057,COL7A1,1
CRUK0057,DGKB,1
CRUK0057,RAB33A,NA
CRUK0057,ADAP1,1
CRUK0057,SMARCAL1,1
CRUK0057,USH2A,1
CRUK0057,MAGOH,1
CRUK0057,MTUS2,1
CRUK0057,MAP4K3,1
CRUK0057,MAGEE1,NA
CRUK0057,CASP14,1
CRUK0057,CRYGB,1
CRUK0057,SSPO,1
CRUK0057,MAGEB16,NA
CRUK0057,CAPN6,NA
CRUK0057,CPXM2,1
CRUK0057,GRIN3B,1
CRUK0057,KRTAP20-1,1
CRUK0057,TEP1,1
CRUK0057,SORCS1,1
CRUK0057,ADAMTSL5,1
CRUK0057,SLC17A9,1
CRUK0057,ANKRD31,1
CRUK0057,MIA3,1
CRUK0057,ZNF648,1
CRUK0057,KCNU1,1
CRUK0057,CENPP,1
CRUK0057,BEST3,1
CRUK0057,COL28A1,1
CRUK0057,OR10J5,1
CRUK0057,C16orf95,1
CRUK0057,PASK,1
CRUK0057,MIR892A;MIR892B,NA
CRUK0057,LOC399815,1
CRUK0057,PPFIBP2,1
CRUK0057,THSD7B,1
CRUK0057,SLC9A3,1
CRUK0057,DHX38,1
CRUK0057,MSRB3,1
CRUK0057,POU4F2,1
CRUK0057,MIR4436A,1
CRUK0057,MYO3B,1
CRUK0057,NONE,1
CRUK0057,NRXN1,1
CRUK0057,PPA1,1
CRUK0057,RECK,1
CRUK0057,ALPI,1
CRUK0057,MIR891B,NA
CRUK0057,STARD8,NA
CRUK0057,GMDS,1
CRUK0057,HELZ2,1
CRUK0057,TEX26,1
CRUK0057,PADI6,1
CRUK0057,PLEKHM3,1
CRUK0057,RP11-406A20.4,1
CRUK0057,GUCY2F,NA
CRUK0057,HOXC10,1
CRUK0057,LINC01164,1
CRUK0057,NKX2-1-AS1,1
CRUK0057,PCDH19,NA
CRUK0057,ROBO2,1
CRUK0057,FTX,NA
CRUK0057,MAGEA4,NA
CRUK0057,ADAMTS20,1
CRUK0057,HDAC9,1
CRUK0057,ARID2,1
CRUK0057,SGTA,1
CRUK0057,GALNT13,1
CRUK0057,LRIT1,1
CRUK0057,IL1RL2,1
CRUK0057,CPS1,1
CRUK0057,EFR3B,1
CRUK0057,ADCY5,1
CRUK0057,BIRC6,1
CRUK0057,OR1L3,1
CRUK0057,LPHN3,1
CRUK0057,ACTL6B,1
CRUK0057,MBL2,1
CRUK0057,SCD,1
CRUK0057,EIF2AK3,1
CRUK0057,NDRG3,1
CRUK0057,SNRNP200,1
CRUK0057,AOX1,1
CRUK0057,SLC38A7,1
CRUK0057,EVC2,1
CRUK0057,AKNA,1
CRUK0057,FAM215A,1
CRUK0057,STMN3,1
CRUK0057,HEATR5B,1
CRUK0057,ITGAD,1
CRUK0057,CHAF1B,1
CRUK0057,SNCB,1
CRUK0057,CHL1,1
CRUK0057,ARMCX2,NA
CRUK0057,USH2A,1
CRUK0057,ALOX5,1
CRUK0057,IQCE,1
CRUK0057,ZNF185,NA
CRUK0057,CPXM2,1
CRUK0057,PLEKHA8,1
CRUK0057,DPYS,1
CRUK0057,PKP2,1
CRUK0057,SLC34A1,1
CRUK0057,PTPN3,1
CRUK0057,LBP,1
CRUK0057,ITGAD,1
CRUK0057,C10orf90,1
CRUK0057,COL27A1,1
CRUK0057,PRSS57,1
CRUK0057,ADAMTS18,1
CRUK0057,C2orf76,1
CRUK0057,PCDH19,NA
CRUK0057,OGDHL,1
CRUK0057,HPSE2,1
CRUK0057,ZNF579,1
CRUK0057,CNTNAP5,1
CRUK0057,ARL6IP5,1
CRUK0057,EDIL3,1
CRUK0057,LPCAT2,1
CRUK0057,THSD7B,1
CRUK0057,TMEM2,1
CRUK0057,SPATS2L,1
CRUK0057,ATP1A4,1
CRUK0057,LPO,1
CRUK0057,GALNT8,1
CRUK0057,EML4,1
CRUK0057,SLC6A1,1
CRUK0057,SELENBP1,1
CRUK0057,MINA,1
CRUK0057,STIM2,1
CRUK0057,CCDC178,1
CRUK0057,MIA3,1
CRUK0057,GJD3,1
CRUK0057,VCAN,1
CRUK0057,LHX1,1
CRUK0057,MEGF8,1
CRUK0057,ROCK2,1
CRUK0057,S100A10,1
CRUK0057,LTBP1,1
CRUK0057,DNAJC22,1
CRUK0057,WNT7A,1
CRUK0057,KIAA0319L,1
CRUK0057,TMEM117,1
CRUK0057,GALNT13,1
CRUK0057,IZUMO3,1
CRUK0057,CACNA1E,1
CRUK0057,CHRD,1
CRUK0057,OBSL1,1
CRUK0057,NTSR1,1
CRUK0057,NAV3,NA
CRUK0057,GRM6,1
CRUK0057,TBC1D13,1
CRUK0057,SYTL4,NA
CRUK0057,MUC16,1
CRUK0057,HRG,1
CRUK0057,SCN1A,1
CRUK0057,R3HDM2,1
CRUK0057,DACH2,NA
CRUK0057,XRN1,1
CRUK0057,IL1RAPL1,NA
CRUK0057,SCN7A,1
CRUK0057,RBL1,1
CRUK0057,SDPR,1
CRUK0057,SORCS1,1
CRUK0057,LINC00478,1
CRUK0057,CACNA1H,1
CRUK0057,NRXN1,1
CRUK0057,HHATL,1
CRUK0057,TMEM72-AS1,1
CRUK0057,GULP1,1
CRUK0057,FREM1,1
CRUK0057,WSCD2,1
CRUK0057,HDX,NA
CRUK0057,IL11RA,1
CRUK0057,SCART1,1
CRUK0057,OGT,NA
CRUK0057,LRP1B,1
CRUK0057,PRUNE2,1
CRUK0057,MUC19,1
CRUK0057,MOGAT3,1
CRUK0057,ERBB4,1
CRUK0057,IL12A-AS1,1
CRUK0057,MBNL1,1
CRUK0057,PAN3,1
CRUK0057,MCM4,1
CRUK0057,AATF,1
CRUK0057,CSMD1,1
CRUK0057,ARID3A,1
CRUK0057,ZNF804A,1
CRUK0057,SLC32A1,1
CRUK0057,ZNF257,1
CRUK0057,LUZP4,NA
CRUK0057,GDPD1,1
CRUK0057,MYO7B,1
CRUK0057,TMPRSS15,1
CRUK0057,RNF216,1
CRUK0057,TXNRD3,1
CRUK0057,MEGF8,1
CRUK0057,MINPP1,1
CRUK0057,ABCA8,1
CRUK0057,LBX1-AS1,1
CRUK0057,AMPH,1
CRUK0057,CSMD1,1
CRUK0057,OBSL1,1
CRUK0057,AHCYL2,1
CRUK0057,TRIM46,1
CRUK0057,TLE1,1
CRUK0057,NOX1,NA
CRUK0057,PCDHGA1,1
CRUK0057,DPP10,1
CRUK0057,SPHKAP,1
CRUK0057,MCPH1,1
CRUK0057,SDHB,1
CRUK0057,TRAF3IP3,1
CRUK0057,MAT1A,1
CRUK0057,GABRQ,NA
CRUK0057,MBOAT1,1
CRUK0057,TOPAZ1,1
CRUK0057,HDAC7,1
CRUK0057,ABCG5,1
CRUK0057,ACTA1,1
CRUK0057,MTR,1
CRUK0057,FLJ42102,1
CRUK0057,ATRX,NA
CRUK0057,OR8G2,2
CRUK0057,LMOD2,1
CRUK0057,ADAMTS13,1
CRUK0057,WDFY3,1
CRUK0057,CAMK2B,1
CRUK0057,DLX5,1
CRUK0057,EPHA1,1
CRUK0057,EXOC5,1
CRUK0057,VSTM2A,1
CRUK0057,SMOC1,3
CRUK0057,KCNT2,1
CRUK0057,FAM179A,1
CRUK0057,AMER3,1
CRUK0057,NTSR1,1
CRUK0057,PTPN22,1
CRUK0057,PLOD2,1
CRUK0057,RP2,NA
CRUK0057,IL17RD,1
CRUK0057,SUGP1,1
CRUK0057,PGAP1,1
CRUK0057,BMPER,1
CRUK0057,L3MBTL1,1
CRUK0057,EPHA6,1
CRUK0057,NRG3,1
CRUK0057,SLC9A4,1
CRUK0057,ASXL3,1
CRUK0057,ZNF711,NA
CRUK0057,LOC440518,1
CRUK0057,CSMD3,1
CRUK0057,TRPM2,1
CRUK0057,BMP15,NA
CRUK0057,GTPBP4,1
CRUK0057,DSG4,1
CRUK0057,ZSWIM4,1
CRUK0057,MAGEE1,NA
CRUK0057,DACH2,NA
CRUK0057,BRWD3,NA
CRUK0057,ACADL,1
CRUK0057,SH3BGRL3,1
CRUK0057,TEX11,NA
CRUK0057,NEURL1,1
CRUK0057,TCERG1L,1
CRUK0057,OR4X2,1
CRUK0057,CTDP1,1
CRUK0057,FNBP1,NA
CRUK0057,DVL1,1
CRUK0057,MC4R,1
CRUK0057,MAGEB5,NA
CRUK0057,DGKI,1
CRUK0057,PIK3AP1,1
CRUK0057,CDC5L,1
CRUK0057,TNFSF4,1
CRUK0057,MUC19,1
CRUK0057,DCDC2C,1
CRUK0057,ATP8B4,1
CRUK0057,CLCN7,1
CRUK0057,C2orf70,1
CRUK0057,ACTL6B,1
CRUK0057,SNTG1,1
CRUK0057,ITGA3,1
CRUK0057,CXorf22,NA
CRUK0057,KCND1,NA
CRUK0057,TNN,1
CRUK0057,NPHP1,1
CRUK0057,IZUMO3,1
CRUK0057,FAM188B,1
CRUK0057,SLC14A1,1
CRUK0057,ECE2,1
CRUK0057,CLNK,1
CRUK0057,UNC80,1
CRUK0057,CPN1,1
CRUK0057,PRUNE2,1
CRUK0057,GSPT2,NA
CRUK0057,ZNF81,NA
CRUK0057,RBM41,NA
CRUK0057,MUC16,1
CRUK0057,FPGT-TNNI3K,1
CRUK0057,SERPINB11,1
CRUK0057,ACE,1
CRUK0057,FGF12,NA
CRUK0057,PLXNA4,1
CRUK0057,PALD1,1
CRUK0057,EXOC2,1
CRUK0057,CAGE1,1
CRUK0057,FHOD3,1
CRUK0057,LRP1B,1
CRUK0057,SPO11,1
CRUK0057,RAB3GAP2,1
CRUK0057,NKD2,1
CRUK0057,LEO1,1
CRUK0057,RGS7,1
CRUK0057,RYR2,1
CRUK0057,RCSD1,1
CRUK0057,P2RX1,1
CRUK0057,STYXL1,1
CRUK0057,SRGAP3,1
CRUK0057,CHML,1
CRUK0057,MAML1,NA
CRUK0057,PEA15,1
CRUK0057,LTBP1,1
CRUK0057,MCF2L2,1
CRUK0057,SOX5,NA
CRUK0057,TRPM2-AS,1
CRUK0057,PFKFB1,NA
CRUK0057,KMT2E,1
CRUK0057,GZMB,1
CRUK0057,NUP188,1
CRUK0057,RAI2,NA
CRUK0057,CHRD,1
CRUK0057,COL3A1,1
CRUK0057,RADIL,1
CRUK0057,TBC1D8B,NA
CRUK0057,TTN,1
CRUK0057,STAT6,1
CRUK0057,DGKK,NA
CRUK0057,BRWD3,NA
CRUK0057,RYR2,1
CRUK0057,DMD,NA
CRUK0057,Aug-02,NA
CRUK0057,YY2,NA
CRUK0057,FAM83B,1
CRUK0057,ANXA1,1
CRUK0057,NCS1,1
CRUK0057,DLG3,NA
CRUK0057,SEMA5B,1
CRUK0057,KNTC1,1
CRUK0057,ALPK2,1
CRUK0057,EML6,1
CRUK0057,COL5A3,NA
CRUK0057,KCNT2,1
CRUK0057,ZIC1,1
CRUK0057,SORCS3,1
CRUK0057,MYO18A,1
CRUK0057,NCS1,1
CRUK0057,NRIP1,1
CRUK0057,TRIM38,1
CRUK0057,FADS6,1
CRUK0057,GTDC1,1
CRUK0057,CREB3L2,1
CRUK0057,COL4A5,NA
CRUK0057,SHROOM2,NA
CRUK0057,MUC16,1
CRUK0057,ALPK1,1
CRUK0057,TACC3,1
CRUK0057,ING5,1
CRUK0057,CCDC40,1
CRUK0057,LAMB1,1
CRUK0057,DDX42,1
CRUK0057,CACNA1F,NA
CRUK0057,SCN2A,1
CRUK0057,PIK3CG,1
CRUK0057,BCORL1,NA
CRUK0057,CNTN6,1
CRUK0057,GPR64,NA
CRUK0057,IFNB1,1
CRUK0057,C11orf49,1
CRUK0057,IRX3,1
CRUK0057,LLGL2,1
CRUK0057,DNAH8,1
CRUK0057,NOX3,1
CRUK0057,SVEP1,1
CRUK0057,HTATSF1,NA
CRUK0057,NR5A1,1
CRUK0057,RPS6KC1,1
CRUK0057,GIPC1,1
CRUK0057,APOA2,1
CRUK0057,SPAG9,1
CRUK0057,POLL,1
CRUK0057,ROR2,1
CRUK0057,TEX37,1
CRUK0057,CTPS2,NA
CRUK0057,TSPYL2,NA
CRUK0057,SPTSSB,1
CRUK0057,SCUBE1,1
CRUK0057,CASK,NA
CRUK0057,BCORL1,NA
CRUK0057,MAGEB4,NA
CRUK0057,UCK2,1
CRUK0057,NCS1,1
CRUK0057,ZNF229,1
CRUK0057,LAS1L,NA
CRUK0057,WBSCR17,1
CRUK0057,ACACB,1
CRUK0057,EIF3L,1
CRUK0057,UGT8,1
CRUK0057,TUFT1,1
CRUK0057,NMD3,1
CRUK0057,GLRA2,NA
CRUK0057,DTX4,1
CRUK0057,NDUFB5,1
CRUK0057,TRPM2,1
CRUK0057,C3orf70,1
CRUK0057,COL5A3,1
CRUK0057,FLNA,NA
CRUK0057,CD1D,1
CRUK0057,RUFY1,1
CRUK0057,AEBP1,1
CRUK0057,CATSPERD,1
CRUK0057,GPR108,1
CRUK0057,POU3F4,NA
CRUK0057,NTM,1
CRUK0057,SHROOM2,NA
CRUK0057,DRP2,NA
CRUK0057,TIMM17B,NA
CRUK0057,DIP2A,1
CRUK0057,RAB3IL1,1
CRUK0057,TMEM9B,1
CRUK0057,TMEM132C,1
CRUK0057,TCP11,1
CRUK0057,ASXL3,1
CRUK0057,NRTN,1
CRUK0057,TIMD4,1
CRUK0057,LAMA3,1
CRUK0057,DMD,NA
CRUK0057,SETD2,1
CRUK0057,TRERF1,1
CRUK0057,HNF4A,1
CRUK0057,MYCBP2,1
CRUK0057,GALNT9,1
CRUK0057,FLJ40288,1
CRUK0057,NDRG1,1
CRUK0057,TAF4B,1
CRUK0057,ADRM1,1
CRUK0057,SLCO4A1,1
CRUK0057,SERPINA9,1
CRUK0057,ABCF2,1
CRUK0057,MSN,NA
CRUK0057,LAMP2,NA
CRUK0057,HDAC8,NA
CRUK0057,IL5RA,1
CRUK0057,SLC26A7,1
CRUK0057,MDGA2,1
CRUK0057,DNAH5,1
CRUK0057,TMEM8A,1
CRUK0057,FOXP3,NA
CRUK0057,GRIPAP1,NA
CRUK0057,GABRG3,1
CRUK0057,CASC5,1
CRUK0057,TSC2,1
CRUK0057,PRR25,1
CRUK0057,CPZ,1
CRUK0057,FAM3B,1
CRUK0057,LOC440518,1
CRUK0057,GPHN,1
CRUK0057,TM6SF2,1
CRUK0057,DACH2,NA
CRUK0057,ZNF766,1
CRUK0057,EPHB2,1
CRUK0057,INTU,1
CRUK0057,MC5R,1
CRUK0057,PCDH15,1
CRUK0057,EXOSC8,1
CRUK0057,FCHO1,1
CRUK0057,EHD4,1
CRUK0057,CCBL1,1
CRUK0057,MNS1,1
CRUK0057,CDK5RAP3,1
CRUK0057,TENM2,1
CRUK0057,PARK2,1
CRUK0057,ZMYM2,1
CRUK0057,MYLK,1
CRUK0057,PGK1,NA
CRUK0057,KCND1,NA
CRUK0057,PLD1,1
CRUK0057,SACS,1
CRUK0057,NDUFB10,1
CRUK0057,CD226,1
CRUK0057,PLXNA4,1
CRUK0057,F13B,1
CRUK0057,IL10RB,1
CRUK0057,CXXC11,1
CRUK0057,FAM184B,1
CRUK0057,FAM131C,NA
CRUK0057,CD300LF,1
CRUK0057,CCNB3,NA
CRUK0057,LIMD1,1
CRUK0057,ASTN1,1
CRUK0057,TRPC5OS,NA
CRUK0057,ARHGEF10L,1
CRUK0057,OR4C15,1
CRUK0057,JPH2,1
CRUK0057,DNAJB6,1
CRUK0057,SYT4,1
CRUK0057,ALS2CL,1
CRUK0057,WDR36,1
CRUK0057,MLPH,1
CRUK0057,MS4A15,1
CRUK0057,EDIL3,1
CRUK0057,DKC1,NA
CRUK0057,PLD3,1
CRUK0057,SOX6,1
CRUK0057,CNGA2,NA
CRUK0057,OR7A17,1
CRUK0057,BRWD3,NA
CRUK0057,TSNAX-DISC1,1
CRUK0057,RCE1,4
CRUK0057,LINC00645,1
CRUK0057,SATB1,1
CRUK0057,ZNF823,1
CRUK0057,TUB,1
CRUK0057,AMPD3,1
CRUK0057,PHLPP1,1
CRUK0057,SPTA1,1
CRUK0057,BBX,1
CRUK0057,ANKLE2,1
CRUK0057,OR56A1,1
CRUK0057,C1orf174,1
CRUK0057,ZNF598,1
CRUK0057,COL18A1-AS1,1
CRUK0057,MUC5B,1
CRUK0057,LPAR3,1
CRUK0057,HDAC4,1
CRUK0057,CCDC175,1
CRUK0057,SDCCAG8,1
CRUK0057,CACNA1I,1
CRUK0057,STIM2,1
CRUK0057,LY9,1
CRUK0057,CYBB,NA
CRUK0057,CILP2,2
CRUK0057,EPB41L3,1
CRUK0057,NISCH,1
CRUK0057,ASCL1,1
CRUK0057,IGBP1,NA
CRUK0057,PIEZO1,1
CRUK0057,GABRB3,1
CRUK0057,MIR548F5,1
CRUK0057,ASCL1,1
CRUK0057,DENND5A,1
CRUK0057,DIAPH3,NA
CRUK0057,CACNA2D1,1
CRUK0057,APOL1,1
CRUK0057,NFATC2IP,1
CRUK0057,MST4,NA
CRUK0057,NEURL4,1
CRUK0057,NKRF,NA
CRUK0057,ARHGEF6,NA
CRUK0057,F2RL1,1
CRUK0057,GLMN,1
CRUK0057,ACHE,1
CRUK0057,NOX1,NA
CRUK0057,TFAP2B,1
CRUK0057,PRKCDBP,1
CRUK0057,CSNK1A1L,1
CRUK0057,NTNG2,1
CRUK0057,IGSF1,NA
CRUK0057,HOXD8,1
CRUK0057,FPGT-TNNI3K,1
CRUK0057,FRA10AC1,1
CRUK0057,CALB2,1
CRUK0057,MUC16,1
CRUK0057,CADPS,1
CRUK0057,MZB1,1
CRUK0057,DPM2,1
CRUK0057,NFASC,1
CRUK0057,PCDHB12,1
CRUK0057,OPHN1,NA
CRUK0057,GAD2,1
CRUK0057,RASAL1,1
CRUK0057,MYO15B,1
CRUK0057,EREG,1
CRUK0057,ZBTB40,1
CRUK0057,VPS13D,1
CRUK0057,TRAIP,1
CRUK0057,SMC1A,NA
CRUK0057,ZNF423,1
CRUK0057,FLJ22184,1
CRUK0057,NPTXR,NA
CRUK0057,RFX2,1
CRUK0057,RXRG,1
CRUK0057,PDPN,1
CRUK0057,GOLGA1,1
CRUK0057,RASSF4,1
CRUK0057,IZUMO3,1
CRUK0057,ABCC11,1
CRUK0057,KIAA0947,1
CRUK0057,ZNF786,1
CRUK0057,CELF4,NA
CRUK0057,MUC16,1
CRUK0057,MYO18B,NA
CRUK0057,TEX33,1
CRUK0057,MTRR,1
CRUK0057,CSN1S1,1
CRUK0057,KIAA0947,1
CRUK0057,TPH1,1
CRUK0057,LRRCC1,1
CRUK0057,OR51B5,1
CRUK0057,LRRC63,1
CRUK0057,MAP3K11,1
CRUK0057,AQP5,1
CRUK0057,AIFM1,NA
CRUK0057,RGS7BP,1
CRUK0057,SHC4,1
CRUK0057,WAS,NA
CRUK0057,NFIA,1
CRUK0057,OR8H1,1
CRUK0057,MCF2,NA
CRUK0057,EPHB2,1
CRUK0057,ARAP3,1
CRUK0057,EPB41L3,1
CRUK0057,ARHGAP10,NA
CRUK0057,RPL26L1,1
CRUK0057,MEI1,1
CRUK0057,RYR2,1
CRUK0057,SIPA1L2,1
CRUK0057,GP2,1
CRUK0057,UQCRC2,1
CRUK0057,RFTN2,1
CRUK0057,NRXN1,1
CRUK0057,VCAN,1
CRUK0057,FHAD1,1
CRUK0057,FTMT,1
CRUK0057,ARHGAP30,1
CRUK0057,PPFIA2,1
CRUK0057,PLEKHG4B,1
CRUK0057,CASP6,1
CRUK0057,EPHA10,1
CRUK0057,COMMD10,1
CRUK0057,ANXA5,1
CRUK0057,ANKRD11,1
CRUK0057,PCDHGA1,1
CRUK0057,FMO1,1
CRUK0057,ACTN2,1
CRUK0057,PTPN21,1
CRUK0057,ADRA1B,1
CRUK0057,DNAH12,1
CRUK0057,ZNF143;ZNF143,1
CRUK0057,PCDHGB2,1
CRUK0057,CSMD1,1
CRUK0057,PCDHGB4,1
CRUK0057,FCRL1,1
CRUK0057,CALB2,1
CRUK0057,PTPRN2,1
CRUK0057,GPR45,1
CRUK0057,ITGAX,1
CRUK0057,COL4A5,NA
CRUK0057,PCDHA1,1
CRUK0057,CELSR1,1
CRUK0057,COBLL1,1
CRUK0057,KRTAP11-1,6
CRUK0057,APC,1
CRUK0057,ANK2,1
CRUK0057,LHX8,1
CRUK0057,WNK2,1
CRUK0057,DOCK10,4
CRUK0057,WDR17,1
CRUK0057,CYTL1,1
CRUK0057,FTLP10,1
CRUK0057,ST8SIA4,1
CRUK0057,HECTD3,1
CRUK0057,ACSL1,1
CRUK0057,KCP,NA
CRUK0057,PTPRD,1
CRUK0057,PTPN23,1
CRUK0057,BNC1,NA
CRUK0057,KIAA1109,1
CRUK0057,ASB5,1
CRUK0057,RGSL1,1
CRUK0057,SHISA6,1
CRUK0057,SLC15A1,5
CRUK0057,KAT2B,1
CRUK0057,PCMTD1,1
CRUK0057,THEMIS2,4
CRUK0057,XIRP2,1
CRUK0057,MPDZ,1
CRUK0057,KNTC1,1
CRUK0057,FMR1,NA
CRUK0057,R3HDM2,1
CRUK0057,CNTN6,1
CRUK0057,LSP1,1
CRUK0057,SERINC2,1
CRUK0057,LINC00273,1
CRUK0057,CAD,3
CRUK0057,RIF1,1
CRUK0057,SLC2A10,1
CRUK0057,HMGXB3,1
CRUK0057,TAF3,1
CRUK0057,LRP2,1
CRUK0057,ASTN1,1
CRUK0057,TMEM183A,1
CRUK0057,SECISBP2,1
CRUK0057,CFH,1
CRUK0057,H19,1
CRUK0057,STAB2,1
CRUK0057,WWP2,1
CRUK0057,TTN,1
CRUK0057,CWC22,2
CRUK0057,ANO6,1
CRUK0057,CACNA1F,NA
CRUK0057,TRIO,1
CRUK0057,HEATR5B,1
CRUK0057,GRIK3,1
CRUK0057,OR14I1,1
CRUK0057,RP11-193H5.1,1
CRUK0057,KAT2B,1
CRUK0057,PCDH10,1
CRUK0057,PLD4,1
CRUK0057,KCNA10,1
CRUK0057,LMX1A,1
CRUK0057,MAST4,2
CRUK0057,TRPM3,1
CRUK0057,DEPDC5,1
CRUK0057,ZFR,1
CRUK0057,AQP10,1
CRUK0057,ASPM,1
CRUK0057,WDR60,1
CRUK0057,ANK2,1
CRUK0057,METTL11B,1
CRUK0057,PPP2R2B,1
CRUK0057,FAM120B,1
CRUK0057,MIR548F1,1
CRUK0057,SSBP3-AS1,1
CRUK0057,SORCS1,1
CRUK0057,KRT12,1
CRUK0057,ZFR2,1
CRUK0057,SCN5A,1
CRUK0057,CDC20B,1
CRUK0057,CALML5,1
CRUK0057,LOC100128361,1
CRUK0057,COL16A1,1
CRUK0057,TMEM131,1
CRUK0057,NAV1,1
CRUK0057,LIMK2,1
CRUK0057,UMOD,1
CRUK0057,CLCN1,1
CRUK0057,SLC30A6,1
CRUK0057,FTO,1
CRUK0057,OR10A4,1
CRUK0057,PCDHGC5,2
CRUK0057,GRIP2,1
CRUK0057,LIN54,1
CRUK0057,KIAA1217,1
CRUK0057,KIAA0556,1
CRUK0057,NAP1L6,NA
CRUK0057,LPIN1,1
CRUK0057,TRPA1,1
CRUK0057,LRP1B,1
CRUK0057,HECTD2,1
CRUK0057,PPP1R3A,1
CRUK0057,DHTKD1,1
CRUK0057,KRTAP19-4,6
CRUK0057,ZCCHC3,2
CRUK0057,UNC5B,1
CRUK0057,DGKI,1
CRUK0057,UNC119B,1
CRUK0057,BEX1,NA
CRUK0057,KIAA1549L,1
CRUK0057,GLRA3,1
CRUK0057,SCN8A,1
CRUK0057,PCBP3,2
